pl_name,hostname,ra,dec,pl_orbper,pl_tranmid,pl_trandur,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,sy_dist,sy_tmag,st_teff,st_rad,st_mass,disc_year,discoverymethod,disc_refname,disc_pubdate,disc_facility
HD 97658 b,HD 97658,168.6376584,25.7105962,9.4897116,2458904.9366,2.8488,2.12,8.3,751.0,0.0805,21.5618,6.9859,5212.0,0.728,0.85,2010,Radial Velocity,<a refstr=HOWARD_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730...10H/abstract target=ref> Howard et al. 2011 </a>,2011-03,W. M. Keck Observatory
